# time [s]; height [m]; vInf [m/s]; vHor [m/s]; vVer [m/s]
3046.55000;50626.84137;43.53555;-16.44618;4.03301
3046.80000;50627.84962;43.53854;-16.44528;4.03301
3047.05000;50628.85788;43.54152;-16.44440;4.03307
3047.30000;50629.86599;43.54453;-16.44336;4.03180
3047.55000;50630.87396;43.54754;-16.44246;4.03198
3047.80000;50631.88199;43.55053;-16.44159;4.03222
3048.05000;50632.88991;43.55354;-16.44056;4.03113
3048.30000;50633.89773;43.55654;-16.43968;4.03149
3048.55000;50634.90566;43.55951;-16.43884;4.03191
3048.80000;50635.91352;43.56250;-16.43786;4.03100
3049.05000;50636.92134;43.56547;-16.43703;4.03154
3049.30000;50637.92913;43.56845;-16.43607;4.03075
3049.55000;50638.93672;43.57146;-16.43508;4.03001
3049.80000;50639.94414;43.57449;-16.43408;4.02934
3050.05000;50640.95157;43.57749;-16.43325;4.03012
3050.30000;50641.95904;43.58049;-16.43229;4.02957
3050.55000;50642.96637;43.58350;-16.43132;4.02909
3050.80000;50643.97376;43.58647;-16.43053;4.03005
3051.05000;50644.98105;43.58948;-16.42945;4.02829
3051.30000;50645.98826;43.59246;-16.42866;4.02937
3051.55000;50646.99557;43.59543;-16.42776;4.02912
3051.80000;50648.00265;43.59845;-16.42668;4.02754
3052.05000;50649.00969;43.60143;-16.42591;4.02880
3052.30000;50650.01671;43.60443;-16.42485;4.02734
3052.55000;50651.02354;43.60745;-16.42393;4.02733
3052.80000;50652.03038;43.61045;-16.42302;4.02738
3053.05000;50653.03724;43.61344;-16.42214;4.02749
3053.30000;50654.04413;43.61640;-16.42128;4.02766
3053.55000;50655.05090;43.61940;-16.42026;4.02649
3053.80000;50656.05756;43.62239;-16.41939;4.02678
3054.05000;50657.06413;43.62540;-16.41837;4.02574
3054.30000;50658.07061;43.62840;-16.41750;4.02615
3054.55000;50659.07703;43.63142;-16.41648;4.02523
3054.80000;50660.08341;43.63442;-16.41562;4.02576
3055.05000;50661.08992;43.63738;-16.41481;4.02635
3055.30000;50662.09641;43.64034;-16.41386;4.02560
3055.55000;50663.10273;43.64334;-16.41290;4.02491
3055.80000;50664.10888;43.64635;-16.41192;4.02429
3056.05000;50665.11505;43.64933;-16.41110;4.02511
3056.30000;50666.12127;43.65230;-16.41017;4.02460
3056.55000;50667.12736;43.65529;-16.40923;4.02415
3056.80000;50668.13335;43.65829;-16.40829;4.02376
3057.05000;50669.13925;43.66129;-16.40734;4.02343
3057.30000;50670.14507;43.66430;-16.40640;4.02316
3057.55000;50671.15084;43.66730;-16.40546;4.02295
3057.80000;50672.15656;43.67030;-16.40454;4.02280
3058.05000;50673.16224;43.67330;-16.40362;4.02271
3058.30000;50674.16792;43.67629;-16.40272;4.02268
3058.55000;50675.17359;43.67926;-16.40184;4.02271
3058.80000;50676.17910;43.68228;-16.40079;4.02140
3059.05000;50677.18447;43.68529;-16.39988;4.02155
3059.30000;50678.18989;43.68828;-16.39900;4.02176
3059.55000;50679.19536;43.69125;-16.39814;4.02203
3059.80000;50680.20073;43.69424;-16.39714;4.02096
3060.05000;50681.20602;43.69722;-16.39628;4.02134
3060.30000;50682.21124;43.70022;-16.39528;4.02039
3060.55000;50683.21640;43.70321;-16.39444;4.02089
3060.80000;50684.22152;43.70620;-16.39345;4.02006
3061.05000;50685.22644;43.70922;-16.39245;4.01929
3061.30000;50686.23135;43.71222;-16.39160;4.01997
3061.55000;50687.23626;43.71522;-16.39063;4.01932
3061.80000;50688.24119;43.71819;-16.38982;4.02012
3062.05000;50689.24616;43.72116;-16.38890;4.01959
3062.30000;50690.25099;43.72414;-16.38796;4.01911
3062.55000;50691.25572;43.72713;-16.38702;4.01869
3062.80000;50692.26035;43.73013;-16.38608;4.01833
3063.05000;50693.26489;43.73313;-16.38513;4.01803
3063.30000;50694.26937;43.73613;-16.38420;4.01779
3063.55000;50695.27380;43.73914;-16.38326;4.01761
3063.80000;50696.27818;43.74213;-16.38234;4.01749
3064.05000;50697.28255;43.74512;-16.38144;4.01743
3064.30000;50698.28690;43.74810;-16.38054;4.01743
3064.55000;50699.29127;43.75107;-16.37967;4.01748
3064.80000;50700.29548;43.75408;-16.37864;4.01620
3065.05000;50701.29955;43.75708;-16.37774;4.01637
3065.30000;50702.30367;43.76006;-16.37687;4.01660
3065.55000;50703.30768;43.76306;-16.37585;4.01550
3065.80000;50704.31160;43.76606;-16.37497;4.01585
3066.05000;50705.31562;43.76902;-16.37413;4.01626
3066.30000;50706.31956;43.77201;-16.37315;4.01533
3066.55000;50707.32329;43.77502;-16.37214;4.01446
3066.80000;50708.32698;43.77802;-16.37129;4.01504
3067.05000;50709.33064;43.78102;-16.37030;4.01430
3067.30000;50710.33431;43.78400;-16.36948;4.01500
3067.55000;50711.33798;43.78698;-16.36853;4.01436
3067.80000;50712.34149;43.78998;-16.36757;4.01379
3068.05000;50713.34488;43.79299;-16.36659;4.01327
3068.30000;50714.34831;43.79596;-16.36579;4.01421
3068.55000;50715.35182;43.79893;-16.36488;4.01381
3068.80000;50716.35523;43.80190;-16.36396;4.01347
3069.05000;50717.35856;43.80487;-16.36305;4.01318
3069.30000;50718.36182;43.80785;-16.36214;4.01295
3069.55000;50719.36487;43.81088;-16.36105;4.01139
3069.80000;50720.36788;43.81386;-16.36027;4.01267
3070.05000;50721.37086;43.81688;-16.35921;4.01123
3070.30000;50722.37367;43.81990;-16.35828;4.01124
3070.55000;50723.37649;43.82290;-16.35737;4.01131
3070.80000;50724.37934;43.82589;-16.35648;4.01144
3071.05000;50725.38222;43.82886;-16.35561;4.01163
3071.30000;50726.38498;43.83186;-16.35460;4.01048
3071.55000;50727.38764;43.83485;-16.35372;4.01079
3071.80000;50728.39038;43.83781;-16.35288;4.01115
3072.05000;50729.39305;43.84079;-16.35190;4.01017
3072.30000;50730.39565;43.84376;-16.35106;4.01065
3072.55000;50731.39820;43.84674;-16.35009;4.00978
3072.80000;50732.40055;43.84975;-16.34909;4.00898
3073.05000;50733.40288;43.85274;-16.34825;4.00963
3073.30000;50734.40520;43.85573;-16.34728;4.00894
3073.55000;50735.40735;43.85874;-16.34630;4.00831
3073.80000;50736.40954;43.86172;-16.34548;4.00914
3074.05000;50737.41176;43.86469;-16.34454;4.00863
3074.30000;50738.41386;43.86768;-16.34360;4.00817
3074.55000;50739.41585;43.87068;-16.34265;4.00778
3074.80000;50740.41775;43.87368;-16.34171;4.00744
3075.05000;50741.41975;43.87664;-16.34094;4.00856
3075.30000;50742.42169;43.87963;-16.33989;4.00694
3075.55000;50743.42340;43.88263;-16.33895;4.00677
3075.80000;50744.42508;43.88563;-16.33803;4.00667
3076.05000;50745.42675;43.88863;-16.33712;4.00662
3076.30000;50746.42840;43.89161;-16.33622;4.00664
3076.55000;50747.43007;43.89457;-16.33535;4.00670
3076.80000;50748.43159;43.89758;-16.33432;4.00543
3077.05000;50749.43297;43.90058;-16.33342;4.00562
3077.30000;50750.43440;43.90355;-16.33255;4.00586
3077.55000;50751.43591;43.90651;-16.33171;4.00616
3077.80000;50752.43732;43.90948;-16.33072;4.00512
3078.05000;50753.43865;43.91245;-16.32988;4.00553
3078.30000;50754.43991;43.91543;-16.32890;4.00460
3078.55000;50755.44096;43.91844;-16.32789;4.00373
3078.80000;50756.44196;43.92143;-16.32704;4.00432
3079.05000;50757.44295;43.92444;-16.32605;4.00356
3079.30000;50758.44392;43.92741;-16.32523;4.00426
3079.55000;50759.44491;43.93039;-16.32428;4.00363
3079.80000;50760.44575;43.93338;-16.32332;4.00305
3080.05000;50761.44662;43.93634;-16.32252;4.00392
3080.30000;50762.44736;43.93935;-16.32143;4.00206
3080.55000;50763.44800;43.94233;-16.32062;4.00304
3080.80000;50764.44872;43.94531;-16.31970;4.00269
3081.05000;50765.44935;43.94828;-16.31878;4.00240
3081.30000;50766.44992;43.95126;-16.31787;4.00216
3081.55000;50767.45044;43.95424;-16.31696;4.00198
3081.80000;50768.45092;43.95721;-16.31606;4.00185
3082.05000;50769.45120;43.96023;-16.31500;4.00039
3082.30000;50770.45147;43.96320;-16.31423;4.00178
3082.55000;50771.45174;43.96620;-16.31320;4.00043
3082.80000;50772.45186;43.96919;-16.31230;4.00053
3083.05000;50773.45202;43.97217;-16.31142;4.00070
3083.30000;50774.45205;43.97518;-16.31039;3.99953
3083.55000;50775.45196;43.97818;-16.30950;3.99981
3083.80000;50776.45196;43.98115;-16.30864;4.00014
3084.05000;50777.45187;43.98415;-16.30764;3.99914
3084.30000;50778.45171;43.98713;-16.30679;3.99960
3084.55000;50779.45167;43.99007;-16.30597;4.00011
3084.80000;50780.45160;43.99303;-16.30502;3.99927
3085.05000;50781.45132;43.99602;-16.30405;3.99849
3085.30000;50782.45085;43.99903;-16.30305;3.99778
3085.55000;50783.45039;44.00201;-16.30222;3.99851
3085.80000;50784.44994;44.00500;-16.30127;3.99791
3086.05000;50785.44935;44.00800;-16.30030;3.99736
3086.30000;50786.44880;44.01096;-16.29951;3.99827
3086.55000;50787.44831;44.01392;-16.29859;3.99783
3086.80000;50788.44772;44.01689;-16.29768;3.99745
3087.05000;50789.44705;44.01986;-16.29676;3.99713
3087.30000;50790.44629;44.02283;-16.29584;3.99686
3087.55000;50791.44548;44.02581;-16.29493;3.99665
3087.80000;50792.44445;44.02883;-16.29385;3.99510
3088.05000;50793.44339;44.03182;-16.29307;3.99640
3088.30000;50794.44231;44.03482;-16.29201;3.99496
3088.55000;50795.44122;44.03779;-16.29126;3.99638
3088.80000;50796.44015;44.04077;-16.29024;3.99506
3089.05000;50797.43893;44.04376;-16.28935;3.99519
3089.30000;50798.43776;44.04672;-16.28849;3.99538
3089.55000;50799.43646;44.04972;-16.28747;3.99423
3089.80000;50800.43505;44.05270;-16.28660;3.99453
3090.05000;50801.43355;44.05571;-16.28558;3.99349
3090.30000;50802.43198;44.05871;-16.28470;3.99391
3090.55000;50803.43052;44.06167;-16.28387;3.99439
3090.80000;50804.42901;44.06465;-16.28290;3.99352
3091.05000;50805.42746;44.06760;-16.28208;3.99411
3091.30000;50806.42589;44.07057;-16.28113;3.99335
3091.55000;50807.42414;44.07356;-16.28016;3.99265
3091.80000;50808.42223;44.07657;-16.27917;3.99201
3092.05000;50809.42033;44.07955;-16.27835;3.99282
3092.30000;50810.41847;44.08252;-16.27741;3.99229
3092.55000;50811.41648;44.08551;-16.27646;3.99182
3092.80000;50812.41439;44.08851;-16.27551;3.99141
3093.05000;50813.41237;44.09147;-16.27473;3.99244
3093.30000;50814.41027;44.09446;-16.27366;3.99074
3093.55000;50815.40810;44.09742;-16.27289;3.99189
3093.80000;50816.40587;44.10042;-16.27183;3.99031
3094.05000;50817.40343;44.10342;-16.27090;3.99017
3094.30000;50818.40114;44.10637;-16.27015;3.99149
3094.55000;50819.39883;44.10935;-16.26913;3.99008
3094.80000;50820.39636;44.11233;-16.26823;3.99011
3095.05000;50821.39390;44.11530;-16.26736;3.99020
3095.30000;50822.39129;44.11830;-16.26633;3.98895
3095.55000;50823.38855;44.12129;-16.26543;3.98915
3095.80000;50824.38587;44.12427;-16.26456;3.98941
3096.05000;50825.38326;44.12722;-16.26372;3.98973
3096.30000;50826.38057;44.13019;-16.26274;3.98870
3096.55000;50827.37762;44.13320;-16.26173;3.98773
3096.80000;50828.37461;44.13619;-16.26086;3.98821
3097.05000;50829.37173;44.13914;-16.26004;3.98875
3097.30000;50830.36882;44.14211;-16.25908;3.98795
3097.55000;50831.36571;44.14510;-16.25810;3.98720
3097.80000;50832.36260;44.14807;-16.25728;3.98790
3098.05000;50833.35950;44.15104;-16.25634;3.98727
3098.30000;50834.35624;44.15403;-16.25538;3.98669
3098.55000;50835.35285;44.15703;-16.25441;3.98616
3098.80000;50836.34950;44.16000;-16.25361;3.98709
3099.05000;50837.34623;44.16296;-16.25270;3.98668
3099.30000;50838.34285;44.16592;-16.25178;3.98632
3099.55000;50839.33939;44.16889;-16.25086;3.98602
3099.80000;50840.33587;44.17186;-16.24995;3.98577
3100.05000;50841.33228;44.17483;-16.24904;3.98557
3100.30000;50842.32866;44.17780;-16.24815;3.98543
3100.55000;50843.32483;44.18082;-16.24708;3.98395
3100.80000;50844.32099;44.18379;-16.24632;3.98532
3101.05000;50845.31715;44.18678;-16.24528;3.98396
3101.30000;50846.31315;44.18977;-16.24437;3.98404
3101.55000;50847.30918;44.19275;-16.24349;3.98419
3101.80000;50848.30525;44.19571;-16.24263;3.98439
3102.05000;50849.30121;44.19870;-16.24162;3.98324
3102.30000;50850.29706;44.20167;-16.24076;3.98355
3102.55000;50851.29282;44.20467;-16.23974;3.98252
3102.80000;50852.28850;44.20766;-16.23887;3.98294
3103.05000;50853.28429;44.21062;-16.23805;3.98342
3103.30000;50854.28004;44.21358;-16.23708;3.98256
3103.55000;50855.27558;44.21658;-16.23609;3.98175
3103.80000;50856.27110;44.21956;-16.23525;3.98239
3104.05000;50857.26661;44.22254;-16.23429;3.98169
3104.30000;50858.26213;44.22549;-16.23349;3.98245
3104.55000;50859.25766;44.22844;-16.23257;3.98186
3104.80000;50860.25306;44.23141;-16.23163;3.98132
3105.05000;50861.24833;44.23439;-16.23069;3.98084
3105.30000;50862.24349;44.23738;-16.22974;3.98041
3105.55000;50863.23854;44.24038;-16.22878;3.98004
3105.80000;50864.23369;44.24334;-16.22801;3.98113
3106.05000;50865.22877;44.24633;-16.22695;3.97947
3106.30000;50866.22361;44.24933;-16.22600;3.97927
3106.55000;50867.21858;44.25229;-16.22524;3.98052
3106.80000;50868.21353;44.25527;-16.22421;3.97903
3107.05000;50869.20828;44.25826;-16.22330;3.97900
3107.30000;50870.20303;44.26124;-16.22240;3.97902
3107.55000;50871.19780;44.26420;-16.22152;3.97909
3107.80000;50872.19259;44.26715;-16.22067;3.97922
3108.05000;50873.18724;44.27013;-16.21966;3.97801
3108.30000;50874.18177;44.27311;-16.21878;3.97825
3108.55000;50875.17637;44.27606;-16.21794;3.97854
3108.80000;50876.17087;44.27904;-16.21695;3.97748
3109.05000;50877.16529;44.28200;-16.21610;3.97788
3109.30000;50878.15965;44.28498;-16.21511;3.97694
3109.55000;50879.15395;44.28794;-16.21427;3.97745
3109.80000;50880.14820;44.29092;-16.21330;3.97662
3110.05000;50881.14226;44.29393;-16.21231;3.97584
3110.30000;50882.13630;44.29691;-16.21147;3.97651
3110.55000;50883.13035;44.29989;-16.21050;3.97585
3110.80000;50884.12441;44.30284;-16.20970;3.97664
3111.05000;50885.11850;44.30580;-16.20878;3.97608
3111.30000;50886.11246;44.30876;-16.20784;3.97557
3111.55000;50887.10629;44.31174;-16.20690;3.97512
3111.80000;50888.10002;44.31473;-16.20596;3.97472
3112.05000;50889.09366;44.31773;-16.20501;3.97439
3112.30000;50890.08722;44.32073;-16.20407;3.97410
3112.55000;50891.08089;44.32367;-16.20331;3.97528
3112.80000;50892.07452;44.32666;-16.20226;3.97370
3113.05000;50893.06793;44.32965;-16.20134;3.97358
3113.30000;50894.06132;44.33263;-16.20043;3.97352
3113.55000;50895.05469;44.33561;-16.19953;3.97352
3113.80000;50896.04808;44.33857;-16.19865;3.97356
3114.05000;50897.04148;44.34152;-16.19779;3.97367
3114.30000;50898.03474;44.34451;-16.19677;3.97242
3114.55000;50899.02788;44.34748;-16.19589;3.97263
3114.80000;50900.02107;44.35044;-16.19504;3.97289
3115.05000;50901.01415;44.35342;-16.19404;3.97181
3115.30000;50902.00715;44.35639;-16.19318;3.97219
3115.55000;50903.00025;44.35933;-16.19236;3.97261
3115.80000;50903.99329;44.36229;-16.19140;3.97169
3116.05000;50904.98610;44.36528;-16.19041;3.97082
3116.30000;50905.97888;44.36824;-16.18958;3.97141
3116.55000;50906.97164;44.37122;-16.18861;3.97065
3116.80000;50907.96439;44.37417;-16.18780;3.97134
3117.05000;50908.95714;44.37713;-16.18687;3.97069
3117.30000;50909.94974;44.38010;-16.18592;3.97009
3117.55000;50910.94219;44.38309;-16.18496;3.96955
3117.80000;50911.93452;44.38610;-16.18398;3.96906
3118.05000;50912.92691;44.38906;-16.18319;3.97003
3118.30000;50913.91937;44.39202;-16.18228;3.96965
3118.55000;50914.91174;44.39498;-16.18136;3.96932
3118.80000;50915.90403;44.39794;-16.18045;3.96905
3119.05000;50916.89627;44.40091;-16.17955;3.96883
3119.30000;50917.88846;44.40387;-16.17865;3.96866
3119.55000;50918.88061;44.40683;-16.17776;3.96855
3119.80000;50919.87256;44.40983;-16.17670;3.96709
3120.05000;50920.86434;44.41284;-16.17577;3.96709
3120.30000;50921.85612;44.41584;-16.17486;3.96715
3120.55000;50922.84792;44.41882;-16.17397;3.96726
3120.80000;50923.83976;44.42178;-16.17310;3.96743
3121.05000;50924.83164;44.42472;-16.17226;3.96765
3121.30000;50925.82341;44.42769;-16.17126;3.96652
3121.55000;50926.81508;44.43065;-16.17041;3.96684
3121.80000;50927.80666;44.43363;-16.16941;3.96582
3122.05000;50928.79817;44.43660;-16.16856;3.96625
3122.30000;50929.78962;44.43959;-16.16757;3.96534
3122.55000;50930.78103;44.44255;-16.16673;3.96588
3122.80000;50931.77240;44.44553;-16.16576;3.96508
3123.05000;50932.76375;44.44848;-16.16494;3.96573
3123.30000;50933.75509;44.45145;-16.16400;3.96503
3123.55000;50934.74627;44.45443;-16.16303;3.96438
3123.80000;50935.73746;44.45738;-16.16223;3.96519
3124.05000;50936.72869;44.46033;-16.16131;3.96465
3124.30000;50937.71980;44.46329;-16.16039;3.96417
3124.55000;50938.71078;44.46626;-16.15945;3.96373
3124.80000;50939.70167;44.46924;-16.15851;3.96335
3125.05000;50940.69247;44.47223;-16.15757;3.96303
3125.30000;50941.68319;44.47522;-16.15663;3.96276
3125.55000;50942.67403;44.47816;-16.15588;3.96395
3125.80000;50943.66482;44.48113;-16.15485;3.96238
3126.05000;50944.65540;44.48412;-16.15393;3.96227
3126.30000;50945.64596;44.48709;-16.15302;3.96222
3126.55000;50946.63652;44.49006;-16.15214;3.96222
3126.80000;50947.62708;44.49301;-16.15126;3.96227
3127.05000;50948.61766;44.49595;-16.15041;3.96237
3127.30000;50949.60810;44.49892;-16.14941;3.96113
3127.55000;50950.59840;44.50189;-16.14853;3.96134
3127.80000;50951.58877;44.50484;-16.14769;3.96160
3128.05000;50952.57904;44.50781;-16.14669;3.96051
3128.30000;50953.56921;44.51077;-16.14584;3.96088
3128.55000;50954.55931;44.51375;-16.14485;3.95990
3128.80000;50955.54934;44.51672;-16.14400;3.96038
3129.05000;50956.53933;44.51970;-16.14302;3.95950
3129.30000;50957.52928;44.52266;-16.14219;3.96009
3129.55000;50958.51920;44.52563;-16.14123;3.95932
3129.80000;50959.50894;44.52862;-16.14025;3.95861
3130.05000;50960.49869;44.53159;-16.13943;3.95935
3130.30000;50961.48845;44.53455;-16.13848;3.95875
3130.55000;50962.47807;44.53754;-16.13753;3.95820
3130.80000;50963.46773;44.54048;-16.13674;3.95910
3131.05000;50964.45745;44.54342;-16.13584;3.95866
3131.30000;50965.44707;44.54637;-16.13493;3.95826
3131.55000;50966.43659;44.54933;-16.13402;3.95792
3131.80000;50967.42603;44.55229;-16.13310;3.95763
3132.05000;50968.41541;44.55525;-16.13220;3.95739
3132.30000;50969.40473;44.55822;-16.13129;3.95720
3132.55000;50970.39402;44.56117;-16.13040;3.95707
3132.80000;50971.38310;44.56418;-16.12934;3.95559
3133.05000;50972.37217;44.56714;-16.12858;3.95697
3133.30000;50973.36124;44.57012;-16.12755;3.95559
3133.55000;50974.35015;44.57310;-16.12665;3.95568
3133.80000;50975.33909;44.57607;-16.12577;3.95582
3134.05000;50976.32806;44.57902;-16.12491;3.95601
3134.30000;50977.31692;44.58200;-16.12391;3.95485
3134.55000;50978.30567;44.58497;-16.12304;3.95514
3134.80000;50979.29450;44.58791;-16.12220;3.95549
3135.05000;50980.28325;44.59088;-16.12122;3.95449
3135.30000;50981.27193;44.59383;-16.12039;3.95494
3135.55000;50982.26055;44.59680;-16.11942;3.95404
3135.80000;50983.24895;44.59979;-16.11842;3.95320
3136.05000;50984.23733;44.60277;-16.11757;3.95381
3136.30000;50985.22569;44.60575;-16.11660;3.95308
3136.55000;50986.21405;44.60871;-16.11578;3.95380
3136.80000;50987.20242;44.61167;-16.11485;3.95317
3137.05000;50988.19064;44.61464;-16.11389;3.95259
3137.30000;50989.17890;44.61758;-16.11310;3.95347
3137.55000;50990.16721;44.62052;-16.11220;3.95300
3137.80000;50991.15541;44.62347;-16.11129;3.95257
3138.05000;50992.14351;44.62643;-16.11038;3.95220
3138.30000;50993.13152;44.62939;-16.10946;3.95188
3138.55000;50994.11945;44.63235;-16.10855;3.95161
3138.80000;50995.10733;44.63532;-16.10764;3.95140
3139.05000;50996.09516;44.63828;-16.10674;3.95124
3139.30000;50997.08295;44.64124;-16.10584;3.95113
3139.55000;50998.07055;44.64424;-16.10479;3.94967
3139.80000;50999.05815;44.64720;-16.10403;3.95107
3140.05000;51000.04574;44.65018;-16.10300;3.94971
3140.30000;51001.03318;44.65316;-16.10210;3.94982
3140.55000;51002.02066;44.65612;-16.10123;3.94998
3140.80000;51003.00818;44.65906;-16.10038;3.95019
3141.05000;51003.99558;44.66204;-16.09938;3.94904
3141.30000;51004.98288;44.66500;-16.09852;3.94936
3141.55000;51005.97027;44.66794;-16.09769;3.94972
3141.80000;51006.95758;44.67089;-16.09672;3.94874
3142.05000;51007.94464;44.67388;-16.09572;3.94780
3142.30000;51008.93166;44.67686;-16.09487;3.94832
3142.55000;51009.91881;44.67979;-16.09406;3.94890
3142.80000;51010.90594;44.68274;-16.09312;3.94812
3143.05000;51011.89288;44.68571;-16.09216;3.94739
3143.30000;51012.87964;44.68870;-16.09118;3.94672
3143.55000;51013.86642;44.69167;-16.09036;3.94751
3143.80000;51014.85323;44.69463;-16.08942;3.94694
3144.05000;51015.83990;44.69761;-16.08847;3.94643
3144.30000;51016.82662;44.70055;-16.08769;3.94737
3144.55000;51017.81341;44.70348;-16.08679;3.94695
3144.80000;51018.80011;44.70642;-16.08589;3.94659
3145.05000;51019.78654;44.70942;-16.08482;3.94488
3145.30000;51020.77290;44.71238;-16.08403;3.94603
3145.55000;51021.75938;44.71533;-16.08314;3.94582
3145.80000;51022.74582;44.71827;-16.08225;3.94567
3146.05000;51023.73205;44.72127;-16.08120;3.94416
3146.30000;51024.71826;44.72421;-16.08045;3.94552
3146.55000;51025.70446;44.72719;-16.07942;3.94412
3146.80000;51026.69050;44.73016;-16.07852;3.94417
