-0.202702702703; 70082.0420881; 35.0; 38000.0; -13.3309783383; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 38000.0; -4.44365944611; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 44000.0; -26.615260175; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 44000.0; -19.010900125; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 44000.0; -11.406540075; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 44000.0; -3.802180025; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 50000.0; -31.1424483296; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 50000.0; -22.2446059497; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 50000.0; -13.3467635698; 0; ; 0; 0; 0
-0.202702702703; 70082.0420881; 35.0; 50000.0; -4.44892118994; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 32000.0; -20.9647692185; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 32000.0; -12.8437940403; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 32000.0; -4.72281886221; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 38000.0; -22.2182972306; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 38000.0; -13.3309783383; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 38000.0; -4.44365944611; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 44000.0; -26.615260175; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 44000.0; -19.010900125; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 44000.0; -11.406540075; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 44000.0; -3.802180025; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 50000.0; -31.1424483296; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 50000.0; -22.2446059497; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 50000.0; -13.3467635698; 0; ; 0; 0; 0
-0.202702702703; 70869.5349746; 45.0; 50000.0; -4.44892118994; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 32000.0; -32.1535096081; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 32000.0; -24.1782888063; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 32000.0; -16.2030680045; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 38000.0; -34.7056929086; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 38000.0; -25.5997271072; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 38000.0; -16.4937613057; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 44000.0; -41.4913720761; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 44000.0; -33.5848672088; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 44000.0; -25.6783623415; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 44000.0; -17.7718574742; 0; ; 0; 0; 0
0.587837837838; 70564.7211189; 3.04154362802; 50000.0; -49.491298175; 0; ; 0; 0; 0
